Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
519uJbE3zyKLlToVA65PrP,"5Pwc4xIPtQLFEnJriah9YJ","Counting Stars","Native (Deluxe)","OneRepublic",2013-01-01,257266,0,spotify:user:tennis4lite,2016-10-31T21:37:44Z,"dance pop,piano rock,pop,pop rock,post-teen pop",0.665,0.7,1,-4.946,0,0.042,0.066,0,0.119,0.473,121.961,4
1FCQEg7wOK9IIBuxx63krr,"3JhNCzhSMTxs9WLGJJxWOY","And We Danced (feat. Ziggy Stardust)","The Unplanned Mixtape","Macklemore",2009-09-07,246213,66,spotify:user:tennis4lite,2016-10-31T21:41:03Z,"dance pop,pop,pop rap,seattle hip hop",0.758,0.676,5,-6.598,1,0.0792,0.458,0,0.0954,0.712,124.998,4
6N9ZOtguCnnrvwH7zD82WJ,"0jnsk9HBra6NMjO2oANoPY,6d47Z08T4snK50HgTEHo5Z,27fy6rHPC58Eo2VUu0iJSG","GDFR (feat. Sage the Gemini & Lookas)","GDFR (feat. Sage The Gemini & Lookas)","Flo Rida,Sage The Gemini,Lookas",2014-09-29,190185,60,spotify:user:tennis4lite,2016-10-31T21:41:13Z,"dance pop,miami hip hop,pop,pop rap,hyphy,rap,southern hip hop,trap,bass trap,electro house,electronic trap,traprun",0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,4
6RB9YvNyP0RZfCUcMtZELH,"2RdwBSPQiwcmiDo9kixcl8","Freedom","Freedom","Pharrell Williams",2015-07-02,162466,63,spotify:user:tennis4lite,2016-10-31T21:41:21Z,"pop rap",0.428,0.559,1,-6.374,0,0.067,0.395,0.0000356,0.136,0.607,86.459,4
3uYm4MtU6jUQft2DtGqEoZ,"4LLpKhyESsyAXpc4laK94U","Knock Knock","Knock Knock - Single","Mac Miller",2010,202806,69,spotify:user:tennis4lite,2016-11-02T01:02:01Z,"hip hop,pittsburgh rap,rap",0.667,0.922,4,-4.857,0,0.128,0.0353,0,0.364,0.509,108.952,4
0LN0ASTtcGIbNTnjSHG6eO,"6H1RjVyNruCmrBEWRbD0VZ","Pour Some Sugar On Me (2012)","Pour Some Sugar On Me (2012)","Def Leppard",1987,261532,0,spotify:user:tennis4lite,2016-11-16T16:03:58Z,"album rock,hard rock,nwobhm,rock",0.497,0.849,9,-5.352,1,0.0612,0.00985,0,0.106,0.72,169.937,4
2zYzyRzz6pRmhPzyfMEC8s,"711MCceyCBcFnzjGY4Q7Un","Highway to Hell","Highway to Hell","AC/DC",1979-07-27,208400,83,spotify:user:tennis4lite,2016-11-16T16:04:18Z,"australian rock,hard rock,rock",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4
6yl8Es1tCYD9WdSkeVLFw4,"711MCceyCBcFnzjGY4Q7Un","You Shook Me All Night Long","Who Made Who","AC/DC",1986-05-24,210880,68,spotify:user:tennis4lite,2016-11-16T16:04:36Z,"australian rock,hard rock,rock",0.529,0.768,7,-5.51,1,0.0566,0.00224,0.00075,0.297,0.769,127.316,4
7qVLZuvzNjyiy3TVtEBwBE,"6nS5roXSAGhTGr34W6n7Et","When A Fire Starts To Burn","Settle (Deluxe)","Disclosure",2013-06-03,284026,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-11-16T22:08:26Z,"house,pop,uk dance",0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,4
1kMuU3TNQvHbqvXCWBodmP,"55Aa2cqylxrFIXC767Z865,3TVXtAsR1Inumwj472S9r4","Right Above It","I Am Not A Human Being","Lil Wayne,Drake",2010-01-01,271946,70,spotify:user:1252578649,2016-11-16T22:17:49Z,"hip hop,new orleans rap,pop rap,rap,trap,canadian hip hop,canadian pop,toronto rap",0.376,0.841,3,-4.348,0,0.356,0.0435,0,0.578,0.463,76.052,4
6HfOzLLjsaXsehIFEsrxTk,"5OrB6Jhhrl9y2PK0pSV4VP,3TVXtAsR1Inumwj472S9r4","Trophies","Rise Of An Empire (Deluxe Edition)","Young Money,Drake",2014-01-01,188320,74,spotify:user:1252578649,2016-11-16T22:18:06Z,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,toronto rap",0.746,0.687,1,-7.475,1,0.382,0.155,0,0.137,0.283,143.931,4
1K9XqO4mZFloRxXdLksaJS,"1ShZZUjkbXCjhwrb18BA8I","Where The Wild Things Are","Lazy Fair","Bryce Vine",2014-04-15,188011,40,spotify:user:1252578649,2016-11-16T22:18:32Z,"pop,pop rap",0.556,0.777,11,-5.65,0,0.0558,0.084,0,0.653,0.459,146.964,4
4T6p9mFEP9J1HbQWfdIP6F,"1ShZZUjkbXCjhwrb18BA8I","Guilty Pleasure","Lazy Fair","Bryce Vine",2014-04-15,204434,44,spotify:user:1252578649,2016-11-16T22:18:32Z,"pop,pop rap",0.641,0.844,6,-5.758,1,0.0465,0.0032,0,0.106,0.834,150.03,4
6uuOL770xp0nxVYJmKKnUr,"1ShZZUjkbXCjhwrb18BA8I","My Holiday","Lazy Fair","Bryce Vine",2014-04-15,258104,40,spotify:user:1252578649,2016-11-16T22:18:32Z,"pop,pop rap",0.608,0.811,9,-4.555,1,0.0828,0.0629,0,0.366,0.628,77.979,4
4cnqxdE2opmhp7MwkvhkAJ,"3tCxM1rTj2qUXsiQZxvt2I","Good Day","Good Day","Nappy Roots",2008-07-08,261773,61,spotify:user:1252578649,2016-11-16T22:19:28Z,"dirty south rap,gangster rap,southern hip hop",0.859,0.654,9,-6.326,1,0.258,0.57,0.0147,0.498,0.897,94.004,4
7qVLZuvzNjyiy3TVtEBwBE,"6nS5roXSAGhTGr34W6n7Et","When A Fire Starts To Burn","Settle (Deluxe)","Disclosure",2013-06-03,284026,51,spotify:user:tennis4lite,2016-11-17T01:03:37Z,"house,pop,uk dance",0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,4
1hPajXXDa8dfTFABNZe2Ri,"40giwFcTQtv9ezxW8yqxJU,1VBflYyxBhnDc9uVib98rw","Mind Your Manners (feat. Icona Pop)","Breakfast","Chiddy Bang,Icona Pop",2012-02-28,196653,50,spotify:user:1252578649,2016-12-07T17:25:45Z,"indie pop rap,philly rap,pop rap,candy pop,dance pop,edm,electropop,metropopolis,pop,swedish electropop,swedish synthpop",0.696,0.853,2,-4.122,1,0.237,0.00399,0,0.0843,0.685,92.976,4
5CGDrFkXmbdetIgUt77V9g,"0fA0VVWsXO9YnASrzqfmYu","Up Up & Away","Man On The Moon: The End Of Day (Int'l Version)","Kid Cudi",2009-01-01,227360,52,spotify:user:1252578649,2016-12-07T17:25:52Z,"hip hop,ohio hip hop,rap",0.661,0.881,10,-6.226,0,0.0887,0.0698,0.0000319,0.364,0.58,119.972,4
