Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5nhTqAsrl2F75Hvl7KuJxl,"6rRqxCKHpl9C5Imf2uinft,0C7vbfD3UtshkAi5BjrpA8","Taconic","Memoir Collections I - Beginnings","Kyle McEvoy,Sunshine Recorder",2019-05-02,204000,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"neo-classical",0.157,0.0567,4,-29.076,1,0.0418,0.939,0.883,0.0863,0.0988,74.486,4
2nDa0xSwDcQ6lHKvu5k7sV,"7bnZxFzZKPk3OxxVbwtfud","at the end of the day","from nothing to nothing","Sundrenched",2021-02-26,133501,21,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.553,0.669,6,-9.738,1,0.0423,0.962,0.874,0.273,0.814,158.032,4
3IJORRYZWMWceIgdbkBtWj,"6M1TT1fZ9egSsd49rXJ7BK","Longing","Silhouettes","Sayl",2021-01-15,167744,21,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.343,0.19,2,-17.913,1,0.0378,0.889,0.77,0.121,0.147,119.687,4
39doKLJYeUQchIp95npnT1,"2mbmAHLUOR1DnyW3i2fu8o,1H4ZTdZLiTbHn2dAT4bD28","Life Force","End Of The Atlas","Himalayan Beach Ensemble,Kevin Kuh",2020-09-02,167652,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.322,0.481,2,-20.145,1,0.323,0.969,0.937,0.239,0.178,81.992,5
0q7cJ6YZ6Zx7tAZpBRuHgc,"3Sb3oI3Xw7FcgYS262zXPE,0WCCipy2qiobvuygnTMdkC","Ghost Towns","Staying In","Chris Mazuera,tender spring",2020-10-28,155265,25,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.539,0.299,5,-18.655,1,0.0366,0.319,0.838,0.18,0.368,151.965,4
4bmMY1MlxZuyUunZpBreKo,"7LgtfPE5jpsqOCFrOi0x6t","I Am","Memoir Collections I - Beginnings","Soon",2019-05-02,168874,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.17,0.0261,4,-31.464,1,0.0323,0.993,0.902,0.0779,0.144,145.384,4
1sVLrqG2I1QkxgXlpPGtgP,"254ga0emOv4GhfUUw5J16h,7flbszy9aVOQeWiV4MomSB","lake","things have changed / lake","Delayde,loftii",2019-07-24,112258,26,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,focus beats,lo-fi beats",0.755,0.352,0,-18.07,0,0.0372,0.943,0.847,0.235,0.388,124.033,4
3ySKY5pOhaulQ95j39HlxQ,"2mbmAHLUOR1DnyW3i2fu8o","Point Of No Return","End Of The Atlas","Himalayan Beach Ensemble",2020-09-02,130614,21,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.144,0.0871,5,-27.694,1,0.0391,0.959,0.941,0.0746,0.104,143.101,4
6cufomJu4w7bQEUGctpDf9,"6YJ4EgQzDfJnIHRbqIHAdD","dont say a word","amaranthine","Idealism",2017-11-07,144000,50,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,lo-fi beats",0.579,0.499,2,-11.197,1,0.121,0.558,0.492,0.494,0.213,160.093,4
6dpL1a6yYWtTdIS9fPaIIZ,"5pmXkV6A8yQdoa64xzvZ0S","Take to Chill","With Absence, the Heart Grows Fonder","Psalm Trees",2020-10-16,173493,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,focus beats,lo-fi beats,lo-fi jazzhop",0.68,0.287,6,-7.836,1,0.0344,0.512,0.708,0.94,0.455,83.031,4
